























































































2.03197e+07,2.56149e+07,4.50482e+07,4.59353e+07,4.12474e+07,5.17952e+07,4.77939e+07,5.47798e+07,
3.37458e+07,4.26036e+07,4.81672e+07,4.1873e+07,4.03909e+07,5.34229e+07,6.34871e+07,6.68012e+07,



3.54568e+07,3.9294e+07,4.09838e+07,5.03465e+07,5.1628e+07,4.55233e+07,5.40228e+07,6.2113e+07,
4.52791e+07,3.03883e+07,4.40204e+07,4.92173e+07,3.12336e+07,5.14361e+07,4.69542e+07,8.11631e+07,
3.60865e+07,3.65955e+07,4.4499e+07,4.74183e+07,4.68381e+07,4.99688e+07,5.08689e+07,5.39632e+07,
2.75857e+07,3.21079e+07,4.32767e+07,1.73247e+07,4.9347e+07,5.48864e+07,5.86056e+07,4.80508e+07,
3.45976e+07,3.30947e+07,4.50041e+07,5.06708e+07,4.64757e+07,6.38856e+07,5.87938e+07,5.12382e+07,
3.20877e+07,4.22847e+07,3.4046e+07,4.24351e+07,4.18164e+07,3.57184e+07,4.68778e+07,6.35851e+07,
4.10761e+07,4.44229e+07,3.79963e+07,5.0231e+07,5.43294e+07,6.96005e+07,5.87957e+07,5.52609e+07,
3.06883e+07,3.7836e+07,4.33639e+07,4.90391e+07,4.67082e+07,5.42687e+07,6.74804e+07,4.71864e+07,



